,Origin_airport,Destination_airport,Origin_city,Destination_city,Passengers,Seats,Flights,Distance,Fly_date,Origin_population,Destination_population,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long,Empty_Seats,Available_Seat_Miles,Revenue_Passenger_Mile,Missed_Revenue_Miles,Avg_Seats_per_Flight
1283729,SNA,OAK,"Santa Ana, CA","Oakland, CA",21132,33419,244,371,2008-02,12768395,4260236,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,12287,12398449,7839972,4558477,137.0
1283740,LAX,OAK,"Los Angeles, CA","Oakland, CA",18541,29181,213,337,2008-06,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,10640,9833997,6248317,3585680,137.0
1283744,LAX,OAK,"Los Angeles, CA","Oakland, CA",23793,41219,301,337,2008-10,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,17426,13890803,8018241,5872562,137.0
1283745,LAX,OAK,"Los Angeles, CA","Oakland, CA",20087,32880,240,337,2008-06,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,12793,11080560,6769319,4311241,137.0
1283754,LAX,OAK,"Los Angeles, CA","Oakland, CA",15739,28907,211,337,2008-10,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,13168,9741659,5304043,4437616,137.0
1283767,LAX,OAK,"Los Angeles, CA","Oakland, CA",22193,42187,308,337,2008-09,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,19994,14217019,7479041,6737978,137.0
1283771,LAX,OAK,"Los Angeles, CA","Oakland, CA",27371,45064,329,337,2008-03,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,17693,15186568,9224027,5962541,137.0
1283778,LAX,OAK,"Los Angeles, CA","Oakland, CA",17824,28907,211,337,2008-08,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,11083,9741659,6006688,3734971,137.0
1283781,LAX,OAK,"Los Angeles, CA","Oakland, CA",18817,35209,257,337,2008-08,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,16392,11865433,6341329,5524104,137.0
1283796,LAX,OAK,"Los Angeles, CA","Oakland, CA",13692,27674,202,337,2008-01,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,13982,9326138,4614204,4711934,137.0
1283800,LAX,OAK,"Los Angeles, CA","Oakland, CA",23330,45484,332,337,2008-01,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,22154,15328108,7862210,7465898,137.0
1283811,LAX,OAK,"Los Angeles, CA","Oakland, CA",25915,43977,321,337,2008-04,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,18062,14820249,8733355,6086894,137.0
1283833,LAX,OAK,"Los Angeles, CA","Oakland, CA",24492,43804,320,337,2008-12,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,19312,14761948,8253804,6508144,137.0
1283848,LAX,OAK,"Los Angeles, CA","Oakland, CA",24162,41922,306,337,2008-02,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,17760,14127714,8142594,5985120,137.0
1283874,LAX,OAK,"Los Angeles, CA","Oakland, CA",17974,32606,238,337,2008-07,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,14632,10988222,6057238,4930984,137.0
1283876,LAX,OAK,"Los Angeles, CA","Oakland, CA",17673,29318,214,337,2008-07,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,11645,9880166,5955801,3924365,137.0
1283892,LAX,OAK,"Los Angeles, CA","Oakland, CA",23246,40552,296,337,2008-11,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,17306,13666024,7833902,5832122,137.0
1283904,LAX,OAK,"Los Angeles, CA","Oakland, CA",22857,39045,285,337,2008-05,25536790,4260236,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,16188,13158165,7702809,5455356,137.0
1285666,LAS,OAK,"Las Vegas, NV","Oakland, CA",21854,30825,225,407,2009-06,1902834,4317853,36.08010101,-115.1520004,37.7212982177734,-122.221000671387,8971,12545775,8894578,3651197,137.0
1285670,SNA,OAK,"Santa Ana, CA","Oakland, CA",23688,35757,261,371,2009-07,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,12069,13265847,8788248,4477599,137.0
1285688,SAN,OAK,"San Diego, CA","Oakland, CA",20320,30551,223,446,2009-07,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,10231,13625746,9062720,4563026,137.0
1285706,SAN,OAK,"San Diego, CA","Oakland, CA",20272,28222,206,446,2009-11,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,7950,12587012,9041312,3545700,137.0
1285708,SNA,OAK,"Santa Ana, CA","Oakland, CA",23099,34643,253,371,2009-06,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,11544,12852553,8569729,4282824,137.0
1285716,SNA,OAK,"Santa Ana, CA","Oakland, CA",24790,33702,246,371,2009-08,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,8912,12503442,9197090,3306352,137.0
1285717,SAN,OAK,"San Diego, CA","Oakland, CA",19665,29702,217,446,2009-05,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,10037,13247092,8770590,4476502,137.0
1285719,LAS,OAK,"Las Vegas, NV","Oakland, CA",18905,27400,200,407,2009-11,1902834,4317853,36.08010101,-115.1520004,37.7212982177734,-122.221000671387,8495,11151800,7694335,3457465,137.0
1285720,SNA,OAK,"Santa Ana, CA","Oakland, CA",23036,35346,258,371,2009-05,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,12310,13113366,8546356,4567010,137.0
1285722,SNA,OAK,"Santa Ana, CA","Oakland, CA",20457,33967,248,371,2009-01,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,13510,12601757,7589547,5012210,137.0
1285725,LAS,OAK,"Las Vegas, NV","Oakland, CA",18913,28633,209,407,2009-12,1902834,4317853,36.08010101,-115.1520004,37.7212982177734,-122.221000671387,9720,11653631,7697591,3956040,137.0
1285730,SNA,OAK,"Santa Ana, CA","Oakland, CA",20636,30551,223,371,2009-11,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,9915,11334421,7655956,3678465,137.0
1285740,SNA,OAK,"Santa Ana, CA","Oakland, CA",25632,35209,257,371,2009-04,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,9577,13062539,9509472,3553067,137.0
1285751,LAS,OAK,"Las Vegas, NV","Oakland, CA",19889,29729,217,407,2009-05,1902834,4317853,36.08010101,-115.1520004,37.7212982177734,-122.221000671387,9840,12099703,8094823,4004880,137.0
1285753,SAN,OAK,"San Diego, CA","Oakland, CA",21457,28496,208,446,2009-08,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,7039,12709216,9569822,3139394,137.0
1285754,SNA,OAK,"Santa Ana, CA","Oakland, CA",24592,31784,232,371,2009-10,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,7192,11791864,9123632,2668232,137.0
1285755,SNA,OAK,"Santa Ana, CA","Oakland, CA",20819,31373,229,371,2009-12,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,10554,11639383,7723849,3915534,137.0
1285763,SAN,OAK,"San Diego, CA","Oakland, CA",24086,35209,257,446,2009-04,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,11123,15703214,10742356,4960858,137.0
1285768,SNA,OAK,"Santa Ana, CA","Oakland, CA",24614,35757,261,371,2009-03,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,11143,13265847,9131794,4134053,137.0
1285770,SAN,OAK,"San Diego, CA","Oakland, CA",20640,29318,214,446,2009-12,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,8678,13075828,9205440,3870388,137.0
1285774,SAN,OAK,"San Diego, CA","Oakland, CA",21861,31647,231,446,2009-02,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,9786,14114562,9750006,4364556,137.0
1285775,SAN,OAK,"San Diego, CA","Oakland, CA",20576,35876,262,446,2009-01,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,15300,16000696,9176896,6823800,137.0
1285782,SAN,OAK,"San Diego, CA","Oakland, CA",23096,31200,228,446,2009-06,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,8104,13915200,10300816,3614384,137.0
1285786,SNA,OAK,"Santa Ana, CA","Oakland, CA",21851,31775,232,371,2009-02,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,9924,11788525,8106721,3681804,137.0
1285787,SNA,OAK,"Santa Ana, CA","Oakland, CA",21617,30825,225,371,2009-09,12874797,4317853,33.67570114,-117.8679962,37.7212982177734,-122.221000671387,9208,11436075,8019907,3416168,137.0
1285788,SAN,OAK,"San Diego, CA","Oakland, CA",22613,35346,258,446,2009-03,3053793,4317853,32.7336006165,-117.190002441,37.7212982177734,-122.221000671387,12733,15764316,10085398,5678918,137.0
1285798,LAX,OAK,"Los Angeles, CA","Oakland, CA",20412,33291,243,337,2009-02,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,12879,11219067,6878844,4340223,137.0
1285803,LAX,OAK,"Los Angeles, CA","Oakland, CA",28049,45895,335,337,2009-08,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,17846,15466615,9452513,6014102,137.0
1285820,LAX,OAK,"Los Angeles, CA","Oakland, CA",29617,49731,363,337,2009-07,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,20114,16759347,9980929,6778418,137.0
1285821,LAX,OAK,"Los Angeles, CA","Oakland, CA",22215,38753,283,337,2009-01,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,16538,13059761,7486455,5573306,137.0
1285823,LAX,OAK,"Los Angeles, CA","Oakland, CA",25850,43557,318,337,2009-03,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,17707,14678709,8711450,5967259,137.0
1285839,LAX,OAK,"Los Angeles, CA","Oakland, CA",22418,34661,253,337,2009-06,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,12243,11680757,7554866,4125891,137.0
1285843,LAX,OAK,"Los Angeles, CA","Oakland, CA",23097,38771,283,337,2009-05,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,15674,13065827,7783689,5282138,137.0
1285861,LAX,OAK,"Los Angeles, CA","Oakland, CA",27708,42881,313,337,2009-04,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,15173,14450897,9337596,5113301,137.0
1285863,LAX,OAK,"Los Angeles, CA","Oakland, CA",20944,32743,239,337,2009-11,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,11799,11034391,7058128,3976263,137.0
1285887,LAX,OAK,"Los Angeles, CA","Oakland, CA",21861,34798,254,337,2009-12,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,12937,11726926,7367157,4359769,137.0
1285894,LAX,OAK,"Los Angeles, CA","Oakland, CA",29756,45347,331,337,2009-10,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,15591,15281939,10027772,5254167,137.0
1285905,LAX,OAK,"Los Angeles, CA","Oakland, CA",24238,43566,318,337,2009-09,25749594,4317853,33.94250107,-118.4079971,37.7212982177734,-122.221000671387,19328,14681742,8168206,6513536,137.0
1331805,JFK,MCO,"New York, NY","Orlando, FL",42572,47892,307,944,2005-05,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,5320,45210048,40187968,5022080,156.0
1331833,JFK,MCO,"New York, NY","Orlando, FL",41448,47268,303,944,2005-11,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,5820,44620992,39126912,5494080,156.0
1331875,JFK,MCO,"New York, NY","Orlando, FL",28042,44345,223,944,2005-11,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,16303,41861680,26471648,15390032,199.0
1331915,JFK,MCO,"New York, NY","Orlando, FL",52430,56472,359,944,2005-03,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,4042,53309568,49493920,3815648,157.0
1331916,JFK,MCO,"New York, NY","Orlando, FL",44846,50856,326,944,2005-12,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,6010,48008064,42334624,5673440,156.0
1331917,JFK,MCO,"New York, NY","Orlando, FL",53904,60840,388,944,2005-04,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,6936,57432960,50885376,6547584,157.0
1331937,JFK,MCO,"New York, NY","Orlando, FL",40574,46020,295,944,2005-10,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,5446,43442880,38301856,5141024,156.0
1331955,JFK,MCO,"New York, NY","Orlando, FL",55369,58032,371,944,2005-07,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,2663,54782208,52268336,2513872,156.0
1331970,JFK,MCO,"New York, NY","Orlando, FL",43612,47112,301,944,2005-06,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,3500,44473728,41169728,3304000,157.0
1331981,JFK,MCO,"New York, NY","Orlando, FL",54460,58032,371,944,2005-08,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,3572,54782208,51410240,3371968,156.0
1331990,JFK,MCO,"New York, NY","Orlando, FL",35185,44460,285,944,2005-09,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,9275,41970240,33214640,8755600,156.0
1332020,JFK,MCO,"New York, NY","Orlando, FL",38034,42120,270,944,2005-02,37596228,1939766,40.63980103,-73.77890015,28.4293994903564,-81.3089981079102,4086,39761280,35904096,3857184,156.0
1332147,CLT,MCO,"Charlotte, NC","Orlando, FL",34036,43232,224,468,2005-07,1519448,1939766,35.2140007019043,-80.9430999755859,28.4293994903564,-81.3089981079102,9196,20232576,15928848,4303728,193.0
1332157,CLT,MCO,"Charlotte, NC","Orlando, FL",34225,38600,200,468,2005-06,1519448,1939766,35.2140007019043,-80.9430999755859,28.4293994903564,-81.3089981079102,4375,18064800,16017300,2047500,193.0
1332171,CLT,MCO,"Charlotte, NC","Orlando, FL",26370,38793,201,468,2005-08,1519448,1939766,35.2140007019043,-80.9430999755859,28.4293994903564,-81.3089981079102,12423,18155124,12341160,5813964,193.0
1332197,CLT,MCO,"Charlotte, NC","Orlando, FL",27026,40530,210,468,2005-11,1519448,1939766,35.2140007019043,-80.9430999755859,28.4293994903564,-81.3089981079102,13504,18968040,12648168,6319872,193.0
1332210,CLT,MCO,"Charlotte, NC","Orlando, FL",25554,40337,209,468,2005-12,1519448,1939766,35.2140007019043,-80.9430999755859,28.4293994903564,-81.3089981079102,14783,18877716,11959272,6918444,193.0
1332218,CLT,MCO,"Charlotte, NC","Orlando, FL",30260,41109,213,468,2005-10,1519448,1939766,35.2140007019043,-80.9430999755859,28.4293994903564,-81.3089981079102,10849,19239012,14161680,5077332,193.0
1332443,ORD,MCO,"Chicago, IL","Orlando, FL",28942,31182,200,1005,2005-06,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,2240,31337910,29086710,2251200,156.0
1332456,ORD,MCO,"Chicago, IL","Orlando, FL",29620,33330,214,1005,2005-07,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,3710,33496650,29768100,3728550,156.0
1332460,ORD,MCO,"Chicago, IL","Orlando, FL",28552,32568,209,1005,2005-11,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,4016,32730840,28694760,4036080,156.0
1332469,ORD,MCO,"Chicago, IL","Orlando, FL",30076,32724,210,1005,2005-02,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,2648,32887620,30226380,2661240,156.0
1332515,ORD,MCO,"Chicago, IL","Orlando, FL",29428,33900,218,1005,2005-12,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,4472,34069500,29575140,4494360,156.0
1332530,MDW,MCO,"Chicago, IL","Orlando, FL",22442,29044,212,989,2005-05,18724160,1939766,41.7859992980957,-87.7524032592773,28.4293994903564,-81.3089981079102,6602,28724516,22195138,6529378,137.0
1332540,ORD,MCO,"Chicago, IL","Orlando, FL",27797,32898,211,1005,2005-04,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,5101,33062490,27935985,5126505,156.0
1332577,MDW,MCO,"Chicago, IL","Orlando, FL",23995,28222,206,989,2005-06,18724160,1939766,41.7859992980957,-87.7524032592773,28.4293994903564,-81.3089981079102,4227,27911558,23731055,4180503,137.0
1332600,MDW,MCO,"Chicago, IL","Orlando, FL",16243,27948,204,989,2005-04,18724160,1939766,41.7859992980957,-87.7524032592773,28.4293994903564,-81.3089981079102,11705,27640572,16064327,11576245,137.0
1332613,ORD,MCO,"Chicago, IL","Orlando, FL",35882,38376,246,1005,2005-03,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,2494,38567880,36061410,2506470,156.0
1332651,ORD,MCO,"Chicago, IL","Orlando, FL",27730,33540,215,1005,2005-08,18724160,1939766,41.97859955,-87.90480042,28.4293994903564,-81.3089981079102,5810,33707700,27868650,5839050,156.0
1332716,ATL,MCO,"Atlanta, GA","Orlando, FL",17537,24453,209,403,2005-11,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,6916,9854559,7067411,2787148,117.0
1332788,ATL,MCO,"Atlanta, GA","Orlando, FL",44127,53628,213,403,2005-05,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,9501,21612084,17783181,3828903,252.0
1332805,ATL,MCO,"Atlanta, GA","Orlando, FL",47597,55837,225,403,2005-02,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,8240,22502311,19181591,3320720,248.0
1332811,ATL,MCO,"Atlanta, GA","Orlando, FL",17648,23634,202,403,2005-04,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,5986,9524502,7112144,2412358,117.0
1332824,ATL,MCO,"Atlanta, GA","Orlando, FL",20179,28431,243,403,2005-08,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,8252,11457693,8132137,3325556,117.0
1332841,ATL,MCO,"Atlanta, GA","Orlando, FL",17600,25038,214,403,2005-12,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,7438,10090314,7092800,2997514,117.0
1332857,ATL,MCO,"Atlanta, GA","Orlando, FL",20362,24804,212,403,2005-07,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,4442,9996012,8205886,1790126,117.0
1332895,ATL,MCO,"Atlanta, GA","Orlando, FL",43308,53376,212,403,2005-04,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,10068,21510528,17453124,4057404,252.0
1332901,ATL,MCO,"Atlanta, GA","Orlando, FL",50425,56556,225,403,2005-03,4947012,1939766,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,6131,22792068,20321275,2470793,251.0
1333118,PHL,MCO,"Philadelphia, PA","Orlando, FL",40716,45306,235,861,2005-03,11701242,1939766,39.871898651123,-75.241096496582,28.4293994903564,-81.3089981079102,4590,39008466,35056476,3951990,193.0
1334522,IAD,MCO,"Washington, DC","Orlando, FL",25925,33696,216,758,2005-08,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,7771,25541568,19651150,5890418,156.0
1334527,IAD,MCO,"Washington, DC","Orlando, FL",27859,33522,215,758,2005-07,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,5663,25409676,21117122,4292554,156.0
1334533,IAD,MCO,"Washington, DC","Orlando, FL",17720,25048,202,758,2005-04,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,7328,18986384,13431760,5554624,124.0
1334552,IAD,MCO,"Washington, DC","Orlando, FL",27641,32760,210,758,2005-04,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,5119,24832080,20951878,3880202,156.0
1334602,IAD,MCO,"Washington, DC","Orlando, FL",24008,31806,204,758,2005-12,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,7798,24108948,18198064,5910884,156.0
1334625,IAD,MCO,"Washington, DC","Orlando, FL",29918,33696,216,758,2005-03,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,3778,25541568,22677844,2863724,156.0
1334662,IAD,MCO,"Washington, DC","Orlando, FL",26608,32238,207,758,2005-06,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,5630,24436404,20168864,4267540,156.0
1334665,IAD,MCO,"Washington, DC","Orlando, FL",28010,32742,210,758,2005-05,10458534,1939766,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102,4732,24818436,21231580,3586856,156.0
1334916,EWR,MCO,"Newark, NJ","Orlando, FL",35129,39364,223,938,2005-10,18798114,1939766,40.6925010681152,-74.168701171875,28.4293994903564,-81.3089981079102,4235,36923432,32951002,3972430,177.0
1334970,EWR,MCO,"Newark, NJ","Orlando, FL",30164,37190,212,938,2005-05,18798114,1939766,40.6925010681152,-74.168701171875,28.4293994903564,-81.3089981079102,7026,34884220,28293832,6590388,175.0
1335382,DFW,MCO,"Dallas, TX","Orlando, FL",39087,43504,240,984,2005-11,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,4417,42807936,38461608,4346328,181.0
1335388,DFW,MCO,"Dallas, TX","Orlando, FL",41970,44413,244,984,2005-06,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,2443,43702392,41298480,2403912,182.0
1335438,DFW,MCO,"Dallas, TX","Orlando, FL",44874,50372,277,984,2005-05,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,5498,49566048,44156016,5410032,182.0
1335439,DFW,MCO,"Dallas, TX","Orlando, FL",40429,44849,247,984,2005-10,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,4420,44131416,39782136,4349280,182.0
1335451,DFW,MCO,"Dallas, TX","Orlando, FL",42467,48403,266,984,2005-04,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,5936,47628552,41787528,5841024,182.0
1335479,DFW,MCO,"Dallas, TX","Orlando, FL",33059,43608,240,984,2005-08,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,10549,42910272,32530056,10380216,182.0
1335517,DFW,MCO,"Dallas, TX","Orlando, FL",37203,43324,239,984,2005-09,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,6121,42630816,36607752,6023064,181.0
1335545,DFW,MCO,"Dallas, TX","Orlando, FL",38905,44164,243,984,2005-12,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,5259,43457376,38282520,5174856,182.0
1335548,DFW,MCO,"Dallas, TX","Orlando, FL",47964,50456,276,984,2005-03,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,2492,49648704,47196576,2452128,183.0
1335556,DFW,MCO,"Dallas, TX","Orlando, FL",40336,44055,242,984,2005-07,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,3719,43350120,39690624,3659496,182.0
1335559,DFW,MCO,"Dallas, TX","Orlando, FL",42063,45972,251,984,2005-02,11632814,1939766,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,3909,45236448,41389992,3846456,183.0
1335591,DFW,MCO,"Dallas, TX","Orlando, FL",35678,40432,222,984,2006-02,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,4754,39785088,35107152,4677936,182.0
1335593,DFW,MCO,"Dallas, TX","Orlando, FL",42454,45136,248,984,2006-03,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,2682,44413824,41774736,2639088,182.0
1335599,DFW,MCO,"Dallas, TX","Orlando, FL",36559,37812,207,984,2006-06,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,1253,37207008,35974056,1232952,183.0
1335600,DFW,MCO,"Dallas, TX","Orlando, FL",32636,37600,204,984,2006-11,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,4964,36998400,32113824,4884576,184.0
1335640,DFW,MCO,"Dallas, TX","Orlando, FL",29080,37096,202,984,2006-09,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,8016,36502464,28614720,7887744,184.0
1335676,DFW,MCO,"Dallas, TX","Orlando, FL",30209,37540,205,984,2006-08,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,7331,36939360,29725656,7213704,183.0
1335709,DFW,MCO,"Dallas, TX","Orlando, FL",36806,39276,215,984,2006-07,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,2470,38647584,36217104,2430480,183.0
1335720,DFW,MCO,"Dallas, TX","Orlando, FL",35105,38664,212,984,2006-04,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,3559,38045376,34543320,3502056,182.0
1335748,DFW,MCO,"Dallas, TX","Orlando, FL",37775,45210,248,984,2006-01,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,7435,44486640,37170600,7316040,182.0
1335765,DFW,MCO,"Dallas, TX","Orlando, FL",34986,39727,216,984,2006-10,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,4741,39091368,34426224,4665144,184.0
1335784,DFW,MCO,"Dallas, TX","Orlando, FL",35698,39212,215,984,2006-05,11998822,1999994,32.896800994873,-97.0380020141602,28.4293994903564,-81.3089981079102,3514,38584608,35126832,3457776,182.0
1335847,EWR,MCO,"Newark, NJ","Orlando, FL",46570,55272,251,938,2006-03,18825633,1999994,40.6925010681152,-74.168701171875,28.4293994903564,-81.3089981079102,8702,51845136,43682660,8162476,220.0
1335921,EWR,MCO,"Newark, NJ","Orlando, FL",28564,38235,219,938,2006-10,18825633,1999994,40.6925010681152,-74.168701171875,28.4293994903564,-81.3089981079102,9671,35864430,26793032,9071398,175.0
1335922,EWR,MCO,"Newark, NJ","Orlando, FL",43268,47628,218,938,2006-04,18825633,1999994,40.6925010681152,-74.168701171875,28.4293994903564,-81.3089981079102,4360,44675064,40585384,4089680,218.0
1336318,ATL,MCO,"Atlanta, GA","Orlando, FL",20822,30825,225,403,2006-08,5119641,1999994,33.6366996765137,-84.4281005859375,28.4293994903564,-81.3089981079102,10003,12422475,8391266,4031209,137.0
